age,sex,bmi,children,smoker,region,pure_premium,gross_premium,monthly_premium,relativity
57,male,40.28,0,no,northeast,13825.985600410466,17973.781280533607,1497.815106711134,2.294375577555424
52,female,18.335,0,no,northwest,8931.293969230404,11610.682159999526,967.5568466666272,1.4821180457733099
28,male,33.82,0,no,northwest,5302.980295675853,6893.87438437861,574.4895320315508,0.8800116556099338
50,female,28.12,3,no,northwest,12090.623484702679,15717.810530113484,1309.8175441761236,2.0063981001033535
44,female,25.0,1,no,southwest,7650.414057093153,9945.538274221099,828.7948561850916,1.2695603538210054
26,female,22.23,0,no,northwest,4540.968674956064,5903.259277442884,491.93827312024035,0.7535584028059524
33,male,30.25,0,no,southeast,5456.020400824816,7092.82652107226,591.0688767560217,0.9054081437727646
19,female,32.49,0,yes,northwest,19126.376675288542,24864.289677875106,2072.0241398229255,3.17395756072572
50,male,37.07,1,no,southeast,10429.02152193745,13557.727978518686,1129.8106648765572,1.7306608707174411
41,female,32.6,3,no,southwest,9069.770439684557,11790.701571589923,982.5584642991603,1.505097747984677
52,female,24.86,0,no,southeast,9201.984505857954,11962.579857615341,996.8816548012784,1.527038225373033
39,male,32.34,2,no,southeast,7709.869328377678,10022.830126890982,835.2358439075819,1.2794267551275493
50,male,32.3,2,no,southwest,10133.48218060034,13173.526834780443,1097.7939028983703,1.6816171159669264
52,male,32.775,3,no,northwest,12806.981864594478,16649.076423972823,1387.4230353310686,2.1252753519031904
60,male,32.8,0,yes,southwest,51776.19414522435,67309.05238879165,5609.087699065971,8.592084411113817
20,female,31.92,0,no,northwest,4396.135195692623,5714.97575440041,476.24797953336747,0.7295237764698339
55,male,21.5,1,no,southwest,9306.396514809256,12098.315469252033,1008.1929557710027,1.544365045338349
42,male,34.1,0,no,southwest,7160.244310170946,9308.31760322223,775.6931336018525,1.1882183411285108
18,female,30.305,0,no,northeast,4278.321910186063,5561.818483241882,463.48487360349014,0.7099730599574582
58,female,36.48,0,no,northwest,13647.903631487241,17742.274720933416,1478.522893411118,2.2648234767425675
43,female,32.56,3,yes,southeast,44103.297555638994,57334.286822330694,4777.857235194225,7.318793157018319
35,female,35.815,1,no,northwest,7623.222268000374,9910.188948400486,825.8490790333739,1.2650479683312752
48,female,27.93,4,no,northwest,12272.078923893518,15953.702601061574,1329.4752167551312,2.0365100169045465
36,female,22.135,3,no,northeast,7895.538696507472,10264.200305459713,855.3500254549762,1.3102379591927769
19,male,44.88,0,yes,southeast,20070.725154804186,26091.942701245443,2174.32855843712,3.330668998935085
23,female,23.18,2,no,northwest,4902.615381274333,6373.399995656633,531.1166663047194,0.8135724513274091
20,female,30.59,0,no,northeast,4544.04769513061,5907.262003669794,492.27183363914946,0.754069355796607
32,female,41.1,0,no,southwest,6359.610773876393,8267.494006039311,688.9578338366092,1.0553559119797693
43,female,34.58,1,no,northwest,9382.203111524197,12196.864044981457,1016.4053370817882,1.5569448938314063
34,male,42.13,2,no,southeast,7687.667372408613,9993.967584131198,832.8306320109332,1.275742415578702
30,male,38.83,1,no,southeast,6091.3956867910265,7918.814392828334,659.9011994023612,1.0108465248643728
18,female,28.215,0,no,northeast,4154.352940220212,5400.658822286276,450.05490185718963,0.6894008284157223
41,female,28.31,1,no,northwest,8120.197176279492,10556.25632916334,879.6880274302783,1.3475192745490108
35,female,26.125,0,no,northeast,6506.864177069102,8458.923430189832,704.9102858491527,1.0797921165124316
57,male,40.37,0,no,southeast,12355.109411094232,16061.642234422503,1338.4701862018753,2.050288645606445
29,female,24.6,2,no,southwest,5371.4179378840945,6982.843319249323,581.9036099374435,0.891368651010204
32,male,35.2,2,no,southwest,6362.466334147198,8271.206234391357,689.2671861992798,1.0558297825547087
37,female,34.105,1,no,northwest,7872.603771635961,10234.38490312675,852.8654085938957,1.3064319859320568
18,male,27.36,1,yes,northeast,18397.475958006544,23916.718745408507,1993.0598954507088,3.0529989504299886
43,female,26.7,2,yes,southwest,36409.05475352766,47331.77117958596,3944.3142649654965,6.0419595711058784
56,female,41.91,0,no,southeast,13089.241267348958,17016.013647553646,1418.0011372961371,2.1721153457330717
38,male,29.26,2,no,northwest,7636.864892059538,9927.9243596774,827.3270299731166,1.2673119156808361
29,male,32.11,2,no,northwest,6171.668845042773,8023.169498555605,668.5974582129671,1.0241675841471614
22,female,27.1,0,no,southwest,3942.295362118432,5124.983970753961,427.0819975628301,0.6542105900997044
52,female,24.13,1,yes,northwest,46309.87968926832,60202.84359604881,5016.903633004068,7.684968003686679
40,female,27.4,1,no,southwest,7071.198611822395,9192.558195369114,766.0465162807595,1.1734415084684784
23,female,34.865,0,no,northeast,5250.559089983483,6825.726816978528,568.810568081544,0.8713125337127569
31,male,29.81,0,yes,southeast,22753.721801132466,29579.838341472205,2464.986528456017,3.775903223670279
42,female,41.325,1,no,northeast,10563.347062780647,13732.351181614842,1144.3625984679036,1.7529517401903132
24,female,29.925,0,no,northwest,4783.4091260383275,6218.431863849826,518.2026553208188,0.7937905761967703
25,female,30.3,0,no,southwest,4486.87005009189,5832.931065119457,486.0775887599548,0.7445809188670129
48,female,27.36,1,no,northeast,10274.446140804723,13356.77998304614,1113.0649985871785,1.7050096086944488
23,female,28.49,1,yes,southeast,20474.14264219311,26616.385434851043,2218.0321195709203,3.3976147673869517
45,male,23.56,2,no,northeast,9038.244150701843,11749.717395912396,979.143116326033,1.4998660668891357
20,male,35.625,3,yes,northwest,24060.50159751458,31278.652076768954,2606.554339730746,3.992758913869534
62,female,32.68,0,no,northwest,14477.838886432968,18821.19055236286,1568.4325460302382,2.40254842705954
43,female,25.27,1,yes,northeast,38477.88310107495,50021.24803139744,4168.437335949787,6.3852746425917
23,female,28.0,0,no,southwest,4106.409504615215,5338.33235599978,444.86102966664834,0.6814447773293577
31,female,32.775,2,no,northwest,7026.940006692865,9135.022008700724,761.2518340583937,1.1660969425445238
41,female,21.755,1,no,northeast,7798.538928901846,10138.1006075724,844.8417172977,1.294141175624863
58,female,32.395,1,no,northeast,14610.427498743044,18993.555748365958,1582.7963123638299,2.4245510591132846
48,female,36.575,0,no,northwest,10315.877060013805,13410.640178017948,1117.5533481681623,1.7118849296976884
31,female,21.755,0,no,northwest,5191.780719071702,6749.314934793213,562.4429112327678,0.8615584617350975
19,female,27.93,3,no,northwest,5042.582536618212,6555.357297603676,546.2797748003063,0.8367995276576033
19,female,30.02,0,yes,northwest,18473.14355424738,24015.086620521597,2001.2572183767998,3.0655557322641998
41,male,33.55,0,no,southeast,7157.336726511131,9304.537744464471,775.3781453720393,1.1877358374480078
40,male,29.355,1,no,northwest,7513.896472426454,9768.065414154391,814.0054511795325,1.2469057220848903
31,female,25.8,2,no,southwest,5778.952056352158,7512.637673257806,626.0531394381504,0.9589975604751426
37,male,24.32,2,no,northwest,6926.5549483652085,9004.521432874772,750.3767860728976,1.149438381423817
46,male,40.375,2,no,northwest,11182.550093598506,14537.315121678057,1211.4429268065048,1.855706390203446
22,male,32.11,0,no,northwest,4373.082062060963,5685.006680679252,473.750556723271,0.7256981868649213
51,male,32.3,1,no,northeast,11238.592260920495,14610.169939196645,1217.5141615997204,1.8650063984439458
18,female,27.28,3,yes,southeast,20270.255285830975,26351.33187158027,2195.9443226316894,3.3637803497526866
35,male,17.86,1,no,northwest,5553.409584428251,7219.4324597567265,601.6193716463939,0.9215695496092605
59,female,34.8,2,no,southwest,14415.592927168103,18740.270805318534,1561.6892337765446,2.3922189205153863
36,male,33.4,2,yes,southwest,30816.009136032106,40060.81187684174,3338.400989736812,5.113812555781762
37,female,25.555,1,yes,northeast,32633.856207064695,42424.013069184104,3535.3344224320085,5.41547813276486
59,male,37.1,1,no,southwest,12970.446020858706,16861.57982711632,1405.1316522596933,2.1524016761145517
36,male,30.875,1,no,northwest,6859.5627110759415,8917.431524398724,743.1192936998937,1.138321246084277
39,male,34.1,2,no,southeast,7903.159729782659,10274.107648717458,856.1756373931215,1.3115026439051498
18,male,21.47,0,no,northeast,3543.3864318676647,4606.402361427964,383.86686345233034,0.5880130014656653
52,female,33.3,2,no,southwest,11592.289433015509,15069.976262920161,1255.8313552433467,1.9237012486310545
27,female,31.255,1,no,northwest,5709.057494648831,7421.774743043481,618.4812285869567,0.9473987942091563
18,male,39.14,0,no,northeast,4543.427938685502,5906.456320291153,492.2046933575961,0.7539665093093632
40,male,25.08,0,no,southeast,6177.105818544023,8030.23756410723,669.1864636756026,1.0250698315223297
29,male,37.29,2,no,southeast,6239.527021560398,8111.385128028517,675.948760669043,1.0354284191747098
46,female,34.6,1,yes,southwest,41120.909192103114,53457.18194973405,4454.765162477837,6.823875888778211
38,female,30.21,3,no,northwest,8884.857547955422,11550.314812342049,962.5262343618374,1.4744120786211938
30,female,21.945,1,no,northeast,5738.784119921961,7460.41935589855,621.7016129915459,0.9523318271950858
40,male,24.97,2,no,southeast,7148.744035245306,9293.367245818898,774.4472704849081,1.186309909376363
50,male,25.3,0,no,southeast,8208.607803013421,10671.190143917449,889.265845326454,1.3621907192211848
20,female,24.42,0,yes,southeast,16505.824173731715,21457.57142585123,1788.1309521542692,2.7390857307496166
41,male,23.94,1,no,northeast,7542.084488048229,9804.709834462697,817.0591528718915,1.2515834279997895
33,female,39.82,1,no,southeast,7166.056750360282,9315.873775468368,776.322814622364,1.1891828959314623
38,male,16.815,2,no,northeast,6751.082283297897,8776.406968287267,731.3672473572723,1.1203192857662132
42,male,37.18,2,no,southeast,8979.70112857291,11673.611467144783,972.8009555953986,1.490151050246494
56,male,34.43,0,no,southeast,11049.399889519093,14364.21985637482,1197.0183213645685,1.8336105638938007
58,male,30.305,0,no,northeast,12358.394933278305,16065.913413261796,1338.8261177718164,2.0508338669075887
52,male,34.485,3,yes,northwest,58235.52242858317,75706.17915715813,6308.848263096511,9.663988106739792
20,female,21.8,0,yes,southwest,15354.321328825681,19960.617727473385,1663.3848106227822,2.5479977258004753
54,female,24.605,3,no,northwest,12877.390394484042,16740.607512829254,1395.0506260691045,2.136959409452433
58,male,23.3,0,no,southwest,9646.357752225385,12540.265077893002,1045.0220898244168,1.600780463593951
45,female,27.83,2,no,southeast,9133.707073969046,11873.81919615976,989.4849330133134,1.5157078163337334
26,male,31.065,0,no,northwest,4822.349598652292,6269.05447824798,522.421206520665,0.80025261600544
63,female,21.66,0,no,northeast,13430.213696644165,17459.277805637415,1454.9398171364512,2.228698567863105
58,female,28.215,0,no,northwest,12149.716102261995,15794.630932940594,1316.219244411716,2.0162043202499946
37,male,22.705,3,no,northeast,7677.2584211681005,9980.43594751853,831.7029956265442,1.274015085303348
25,female,42.13,1,no,southeast,5911.290900181421,7684.6781702358485,640.389847519654,0.980958744293732
52,male,41.8,2,yes,southeast,56353.857009084386,73260.01411180971,6105.001175984143,9.351732090539368
64,male,36.96,2,yes,southeast,73776.68743508201,95909.69366560662,7992.474472133886,12.242991909304966
22,female,21.28,3,no,northwest,4996.467337986471,6495.407539382412,541.2839616152011,0.8291468663173773
28,female,33.11,0,no,southeast,5262.026979580303,6840.635073454395,570.0529227878662,0.8732155912290518
18,male,33.33,0,no,southeast,3736.6692957203677,4857.670084436478,404.80584036970646,0.6200876394119428
28,male,24.3,5,no,southwest,6086.179275932887,7912.033058712754,659.3360882260628,1.0099808791143112
45,female,25.7,3,no,southwest,9210.704234047776,11973.91550426211,997.8262920218425,1.528485234792821
33,male,29.4,4,no,southwest,6990.654987214226,9087.851483378494,757.3209569482078,1.1600755662080375
18,female,39.82,0,no,southeast,4365.273560253275,5674.855628329257,472.9046356941048,0.7244023923832371
32,male,33.63,1,yes,northeast,29789.608537650525,38726.491098945684,3227.207591578807,4.943484845788699
24,male,29.83,0,yes,northeast,20944.78392261976,27228.21909940569,2269.0182582838074,3.47571609707214
19,male,19.8,0,no,southwest,3066.416322553877,3986.34121932004,332.19510161000335,0.5088614240185567
20,male,27.3,0,yes,southwest,15558.355528218903,20225.862186684575,1685.488515557048,2.5818565115394088
40,female,29.3,4,no,southwest,9063.11334339569,11782.047346414396,981.8372788678663,1.503993025357007
34,female,27.72,0,no,southeast,5774.360363915535,7506.668473090196,625.5557060908496,0.958235584635538
42,female,37.9,0,no,southwest,8054.127961257864,10470.366349635224,872.5305291362687,1.3365553116349036
51,female,36.385,3,no,northwest,13968.910631514507,18159.58382096886,1513.2986517474048,2.318093503370183
54,female,27.645,1,no,northwest,11595.39887259793,15074.01853437731,1256.1682111981092,1.9242172496196266
55,male,37.715,3,no,northwest,14937.31939982978,19418.515219778714,1618.2096016482262,2.4787976651803274
52,female,23.18,0,no,northeast,10069.68705723477,13090.593174405203,1090.882764533767,1.6710305308765476
32,female,20.52,0,no,northeast,5526.913464526603,7184.987503884584,598.7489586570487,0.9171726080703864
28,male,37.1,1,no,southwest,5424.005789761564,7051.207526690034,587.6006272241694,0.9000954272785221
41,female,28.05,1,no,southeast,7604.607276147348,9885.989458991553,823.8324549159628,1.2619588733532863
43,female,29.9,1,no,southwest,7969.118991874648,10359.854689437043,863.3212241197535,1.3224483605022324
49,female,33.345,2,no,northeast,12376.552408346537,16089.518130850498,1340.7931775708748,2.053847038521581
64,male,23.76,0,yes,southeast,52862.691460296155,68721.498898385,5726.791574865417,8.772384968110368
55,female,30.5,0,no,southwest,10461.314274429222,13599.708556757989,1133.309046396499,1.7360197438416085
24,male,31.065,0,yes,northeast,21311.88352710349,27705.44858523454,2308.7873821028784,3.536635035612964
20,female,33.3,0,no,southwest,4066.339265549531,5286.24104521439,440.5200871011992,0.6747952565967176
45,male,27.5,3,no,southwest,8859.69159725325,11517.599076429226,959.7999230357688,1.4702358741649042
26,male,33.915,1,no,northwest,5404.1927323733225,7025.45055208532,585.4542126737766,0.8968075173745124
25,female,34.485,0,no,northwest,5245.821643224205,6819.568136191467,568.2973446826222,0.8705263704359678
43,male,25.52,5,no,southeast,9781.547946053795,12716.012329869935,1059.6676941558278,1.6232148193071294
35,male,27.61,1,no,southeast,5987.311164339442,7783.5045136412755,648.625376136773,0.9935740501767568
26,male,27.06,0,yes,southeast,19018.64615100915,24724.239996311895,2060.353333025991,3.15608004435853
57,male,23.7,0,no,southwest,9431.773700258664,12261.305810336264,1021.7754841946886,1.5651709654797108
22,female,30.4,0,no,northeast,4794.132305487816,6232.371997134161,519.3643330945134,0.7955700515812897
32,female,29.735,0,no,northwest,5974.324530359333,7766.621889467133,647.2184907889277,0.9914189621635211
39,male,29.925,1,yes,northeast,34429.056402362214,44757.773323070876,3729.8144435892395,5.713385537267803
25,female,26.79,2,no,northwest,5456.488751863759,7093.435377422887,591.1196147852405,0.9054858650446167
48,female,33.33,0,no,southeast,9263.557094309457,12042.624222602295,1003.5520185501913,1.5372559883067514
47,female,27.645,2,yes,northwest,45513.357073489715,59167.36419553663,4930.613682961386,7.55278776790235
18,female,21.66,0,yes,northeast,16816.85401449621,21861.910218845074,1821.8258515704229,2.7907000815210963
18,male,30.03,1,no,southeast,3840.429565800575,4992.558435540747,416.04653629506225,0.6373063055145253
61,male,36.3,1,yes,southwest,60226.52959782975,78294.48847717867,6524.540706431556,9.994389016727828
47,female,24.32,0,no,northeast,8890.19613253756,11557.254972298828,963.1045810249024,1.475297998687797
28,female,17.29,0,no,northeast,4719.445825962037,6135.2795737506485,511.27329781255406,0.7831760827496967
36,female,25.9,1,no,southwest,6186.881753716247,8042.9462798311215,670.2455233192601,1.0266921149207913
20,male,39.4,2,yes,southwest,21380.235426911535,27794.306054984998,2316.1921712487497,3.547977802351737
44,male,34.32,1,no,southeast,8475.331488534332,11017.930935094631,918.1609112578859,1.406452613288005
38,female,19.95,2,no,northeast,7523.1701103787045,9780.121143492317,815.0100952910265,1.2484446509574982
19,male,34.9,0,yes,southwest,16833.95958740314,21884.147463624082,1823.678955302007,2.793538693526926
21,male,23.21,0,no,southeast,3526.0845406475078,4583.90990284176,381.99249190348,0.5851418110993256
46,male,25.745,3,no,northwest,9799.6096962904,12739.49260517752,1061.6243837647933,1.6262121057088699
58,male,25.175,0,no,northeast,11497.868982693333,14947.229677501333,1245.6024731251111,1.9080324940480502
20,male,22.0,1,no,southwest,3502.238579408598,4552.910153231178,379.4091794359315,0.5811846544328046
18,male,26.125,0,no,northeast,3783.2143092538654,4918.178602030025,409.84821683583544,0.6278116270823099
28,female,26.51,2,no,southeast,5558.3175232155745,7225.8127801802475,602.1510650150207,0.9223840054618283
33,male,27.455,2,no,northwest,6468.689242770194,8409.296015601252,700.7746679667711,1.0734571151995707
19,female,25.745,1,no,northwest,4218.768301379139,5484.398791792882,457.0332326494068,0.7000903398714602
45,male,30.36,0,yes,southeast,33994.5529495348,44192.91883439524,3682.7432361996034,5.641281157924235
62,male,30.875,3,yes,northwest,73328.16744291512,95326.61767578966,7943.884806315805,12.168561532634927
25,female,20.8,1,no,southwest,4226.2592285036135,5494.1369970546975,457.8447497545581,0.7013334339078904
43,male,27.8,0,yes,southwest,29918.60226124987,38894.182939624836,3241.181911635403,4.964890918211882
42,male,24.605,2,yes,northeast,37421.39492402661,48647.81340123459,4053.9844501028824,6.209954000617083
24,female,27.72,0,no,southeast,4358.76682223198,5666.396868901574,472.19973907513116,0.723322621201849
29,female,21.85,0,yes,northeast,22975.233895445384,29867.804064079002,2488.9836720065837,3.812662406994586
32,male,28.12,4,yes,northwest,32664.440611369093,42463.77279477982,3538.6477328983183,5.420553511281673
25,female,30.2,0,yes,southwest,19889.57149864199,25856.44294823459,2154.703579019549,3.300607162007447
41,male,32.2,2,no,southwest,7856.361841976343,10213.270394569246,851.1058662141039,1.303736692603942
42,male,26.315,1,no,northwest,7615.854021429056,9900.610227857773,825.0508523214811,1.263825232717972
33,female,26.695,0,no,northwest,5887.462981799715,7653.701876339629,637.8084896949691,0.9770045817783776
34,male,42.9,1,no,southwest,6966.9510783059895,9057.036401797786,754.7530334831489,1.1561419826456445
19,female,34.7,2,yes,southwest,20746.911606847483,26970.98508890173,2247.5820907418106,3.442879855092489
30,female,23.655,3,yes,northwest,28719.682571807833,37335.587343350184,3111.298945279182,4.76593424818436
18,male,28.31,1,no,northeast,4200.199099301463,5460.258829091903,455.02156909099193,0.6970088435519177
19,female,20.6,0,no,southwest,3306.6753677800243,4298.677978114032,358.223164842836,0.548731600480862
18,male,53.13,0,no,southeast,4937.012897865835,6418.116767225586,534.8430639354655,0.8192806029396714
35,male,39.71,4,no,northeast,9925.181107878088,12902.735440241515,1075.2279533534595,1.647050257021381
39,female,26.315,2,no,northwest,8035.396692822891,10446.01570066976,870.5013083891466,1.333446920951164
31,male,31.065,3,no,northwest,6926.3436855653545,9004.24679123496,750.35389926958,1.1494033230762646
62,male,26.695,0,yes,northeast,58351.72784918222,75857.24620393688,6321.437183661407,9.683272003505465
62,male,38.83,0,no,southeast,13915.768488098058,18090.499034527475,1507.5415862106229,2.3092747442945165
42,female,40.37,2,yes,southeast,44454.76929269521,57791.200080503775,4815.933340041981,7.3771187037828705
31,male,25.935,1,no,northwest,5559.586714919225,7227.462729394993,602.2885607829161,0.9225946235350893
61,male,33.535,0,no,northeast,14071.477629966806,18292.92091895685,1524.4100765797375,2.3351141500794586
42,female,32.87,0,no,northeast,8711.288741555263,11324.675364021843,943.7229470018202,1.4456089218742239
51,male,30.03,1,no,southeast,9714.995865304618,12629.494624896004,1052.4578854080003,1.6121707264576564
23,female,24.225,2,no,northeast,5239.756515387407,6811.683470003629,567.6402891669691,0.8695198829720224
52,male,38.6,2,no,southwest,11713.32696021582,15227.325048280567,1268.9437540233805,1.943787017154338
57,female,25.74,2,no,southeast,12429.260981943122,16158.039276526059,1346.5032730438381,2.062593848151138
23,female,33.4,0,no,southwest,4430.540311714866,5759.702405229326,479.9752004357772,0.7352331891819412
52,female,44.7,3,no,southwest,14651.515323886735,19046.969921052758,1587.2474934210632,2.431369444816055
50,male,30.97,3,no,northwest,11802.935923248699,15343.81670022331,1278.6513916852757,1.958657321684859
18,female,31.92,0,no,northeast,4376.64417062017,5689.637421806222,474.13645181718516,0.7262893067401369
18,female,36.85,0,no,southeast,4186.629461171359,5442.618299522767,453.5515249602306,0.6947570079705867
21,female,25.8,0,no,southwest,3763.5009451301576,4892.551228669205,407.71260238910037,0.6245402609385791
61,female,29.07,0,yes,northwest,59391.63299274363,77209.12289056672,6434.093574213894,9.85584074712478
